DATE	SOURCE	MESSAGE
2022-09-04 15:08:58.746918	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:09:09.002527	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:09:19.250356	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:09:29.542174	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:09:39.794777	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:09:50.080566	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:10:00.481788	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:12:23.530931	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:12:33.918089	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:12:44.166630	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:15:07.393946	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:15:17.644566	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:15:27.900181	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:15:38.135230	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:15:48.438228	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:15:58.680699	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:16:08.954792	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:16:19.256651	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:16:29.510912	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:16:39.727649	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:16:50.023061	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:17:00.460718	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:17:10.772738	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:17:21.089035	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:17:31.689846	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:17:41.959653	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:17:52.241885	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:18:02.597337	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:18:12.888989	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:18:23.063610	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:18:33.346187	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:20:55.600510	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:21:06.277492	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:23:29.121466	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:23:39.397976	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:26:02.764997	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:26:13.047177	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:26:23.264251	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:26:33.524229	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:26:43.812461	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:26:54.023614	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:29:17.325706	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:31:40.653109	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:31:50.951432	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:32:01.250518	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:32:11.504914	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:32:21.806950	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:32:32.071539	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:32:42.276677	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:32:52.528533	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:33:02.747818	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:33:13.004793	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:33:23.256900	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:33:33.514766	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:33:43.789703	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:33:54.150284	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:34:04.394500	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:34:14.618262	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:34:24.829632	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:34:35.048536	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:34:45.264052	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:34:55.508822	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:35:05.834992	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:35:16.038022	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:35:26.274899	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:35:36.503738	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:35:46.769522	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:35:57.006126	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:38:20.023533	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:38:30.287800	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:38:40.654391	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:38:50.877131	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:39:01.105438	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:39:11.333961	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:39:21.609913	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:39:31.903639	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:39:42.113465	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:39:52.317172	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:40:02.542171	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:40:12.852822	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:40:23.101931	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:40:33.368742	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:40:43.570779	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:40:53.811382	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:41:04.080300	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:41:14.467359	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:41:24.739302	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:41:35.013743	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:41:45.281554	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:41:55.503804	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:42:05.741340	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:42:18.220173	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:42:28.455137	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:42:38.784956	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:42:49.016894	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:42:59.273833	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:43:09.501508	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:43:19.753771	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:43:30.014268	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:43:40.361424	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:43:51.081962	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:44:01.318122	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:44:11.623040	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:44:21.928472	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:44:32.186539	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:44:42.638675	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:44:52.874687	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:45:03.108812	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:45:13.379458	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:45:23.670485	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:45:33.876926	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:47:53.449925	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:48:03.740791	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:48:14.002857	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:48:24.217647	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:48:34.679996	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:48:44.935278	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:48:55.312062	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:49:05.670030	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:49:15.922914	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:49:26.150249	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:49:36.377411	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:49:46.585221	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:49:56.835795	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:50:07.350511	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:50:17.596183	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:50:27.850808	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:50:38.118426	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:50:48.360355	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:50:58.602009	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:51:09.163578	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:51:19.488590	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:51:29.708669	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:51:39.960472	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:51:50.204506	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:52:00.437474	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:52:10.696693	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:52:20.956479	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:52:31.220260	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:52:41.490244	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:52:51.713270	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 15:53:01.974688	Wall Street Journal Business	'NoneType' object is not subscriptable
